,concentration,reference_energy,hull_energy,file_location
124,0.125,-2.4558705999993435,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0190_finished_approved/run_final_approved/OUTCAR
125,0.875,-1.9836750000000198,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0191_finished_approved/run_final_approved/OUTCAR
126,0.75,-3.2630996666677943,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0194_finished_approved/run_final_approved/OUTCAR
127,0.5,0.8234157142855533,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0201_finished_approved/run_final_approved/OUTCAR
128,0.5,-3.6959167857142057,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0202_finished_approved/run_final_approved/OUTCAR
129,0.5,-17.14316357142869,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0204_finished_approved/run_final_approved/OUTCAR
130,0.5,-0.05109464285827211,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0206_finished_approved/run_final_approved/OUTCAR
131,0.25,11.33135076923089,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0213_finished_approved/run_final_approved/OUTCAR
132,0.25,-0.5210473076912281,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0214_finished_approved/run_final_approved/OUTCAR
133,0.5,0.09166142856997794,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0230_finished_approved/run_final_approved/OUTCAR
134,0.5,-15.885363571430032,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0231_finished_approved/run_final_approved/OUTCAR
135,0.25,-5.4498788461523,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0239_finished_approved/run_final_approved/OUTCAR
136,0.125,6.214380600000595,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0241_finished_approved/run_final_approved/OUTCAR
137,0.875,-4.709393064517267,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0243_finished_approved/run_final_approved/OUTCAR
138,0.75,-5.702844666667772,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0244_finished_approved/run_final_approved/OUTCAR
139,0.75,-9.726216000000914,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0245_finished_approved/run_final_approved/OUTCAR
140,0.75,-7.032707000001418,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0246_finished_approved/run_final_approved/OUTCAR
141,0.75,-9.178245000001558,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0247_finished_approved/run_final_approved/OUTCAR
142,0.625,-11.368993275861637,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0248_finished_approved/run_final_approved/OUTCAR
143,0.625,-9.00176672413781,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0249_finished_approved/run_final_approved/OUTCAR
144,0.625,1.7270387931028868,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0250_finished_approved/run_final_approved/OUTCAR
145,0.625,-11.697346379310735,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0251_finished_approved/run_final_approved/OUTCAR
146,0.625,-11.73776741379325,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0252_finished_approved/run_final_approved/OUTCAR
147,0.625,-16.210627413792913,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0254_finished_approved/run_final_approved/OUTCAR
148,0.625,-21.94313603448191,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0255_finished_approved/run_final_approved/OUTCAR
149,0.625,-14.572648103448525,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0256_finished_approved/run_final_approved/OUTCAR
150,0.625,-18.026403620690065,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0257_finished_approved/run_final_approved/OUTCAR
151,0.5,2.1311132142857656,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0258_finished_approved/run_final_approved/OUTCAR
152,0.5,-27.9003985714285,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0259_finished_approved/run_final_approved/OUTCAR
153,0.5,-11.563549642858106,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0261_finished_approved/run_final_approved/OUTCAR
154,0.5,-18.077422500001358,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0262_finished_approved/run_final_approved/OUTCAR
155,0.5,-8.855864285714736,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0263_finished_approved/run_final_approved/OUTCAR
156,0.5,-18.185466428572486,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0264_finished_approved/run_final_approved/OUTCAR
157,0.5,-3.450103214285199,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0265_finished_approved/run_final_approved/OUTCAR
158,0.5,-10.85585142857123,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0266_finished_approved/run_final_approved/OUTCAR
159,0.5,-28.08581321428554,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0267_finished_approved/run_final_approved/OUTCAR
160,0.375,-8.578753148148726,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0268_finished_approved/run_final_approved/OUTCAR
161,0.375,3.2170638888881395,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0269_finished_approved/run_final_approved/OUTCAR
162,0.375,-12.739231666668301,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0270_finished_approved/run_final_approved/OUTCAR
163,0.375,-8.677260925926097,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0271_finished_approved/run_final_approved/OUTCAR
164,0.375,-3.072845000001802,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0272_finished_approved/run_final_approved/OUTCAR
165,0.375,-10.326782407407496,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0273_finished_approved/run_final_approved/OUTCAR
166,0.375,-23.264201666667834,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0274_finished_approved/run_final_approved/OUTCAR
167,0.375,-21.306331296297337,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0275_finished_approved/run_final_approved/OUTCAR
168,0.375,-20.985609444444982,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0276_finished_approved/run_final_approved/OUTCAR
169,0.375,-23.38395870370391,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0277_finished_approved/run_final_approved/OUTCAR
170,0.25,1.4482061538475277,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0278_finished_approved/run_final_approved/OUTCAR
171,0.25,-8.402340769230513,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0279_finished_approved/run_final_approved/OUTCAR
172,0.25,-8.616703076921358,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0280_finished_approved/run_final_approved/OUTCAR
173,0.25,-12.510661538459981,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0281_finished_approved/run_final_approved/OUTCAR
174,0.125,-1.5665493999995306,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0282_finished_approved/run_final_approved/OUTCAR
175,0.125,-1.5680393999991793,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0283_finished_approved/run_final_approved/OUTCAR
176,0.75,-10.73545933333501,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0286_finished_approved/run_final_approved/OUTCAR
177,0.75,-5.244785666666965,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0287_finished_approved/run_final_approved/OUTCAR
178,0.75,-13.030823333333785,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0288_finished_approved/run_final_approved/OUTCAR
179,0.75,-10.595374333334936,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0289_finished_approved/run_final_approved/OUTCAR
180,0.75,-7.8373823333336645,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0290_finished_approved/run_final_approved/OUTCAR
181,0.625,-12.150032586206327,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0291_finished_approved/run_final_approved/OUTCAR
182,0.625,-7.115480172414295,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0292_finished_approved/run_final_approved/OUTCAR
183,0.625,-12.086490862068214,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0294_finished_approved/run_final_approved/OUTCAR
184,0.625,-20.031285344827143,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0296_finished_approved/run_final_approved/OUTCAR
185,0.625,-21.531166724137282,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0300_finished_approved/run_final_approved/OUTCAR
186,0.5,-4.616264642856598,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0301_finished_approved/run_final_approved/OUTCAR
187,0.5,-24.10214428571424,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0302_finished_approved/run_final_approved/OUTCAR
188,0.5,-16.72379928571388,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0303_finished_approved/run_final_approved/OUTCAR
189,0.5,-17.185346785715133,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0304_finished_approved/run_final_approved/OUTCAR
190,0.5,-8.484494642857499,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0305_finished_approved/run_final_approved/OUTCAR
191,0.5,-18.348355714286818,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0306_finished_approved/run_final_approved/OUTCAR
192,0.5,-17.2932542857142,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0307_finished_approved/run_final_approved/OUTCAR
193,0.5,1.3616510714281762,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0308_finished_approved/run_final_approved/OUTCAR
194,0.5,-17.48189642857158,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0310_finished_approved/run_final_approved/OUTCAR
195,0.5,-24.31914714285759,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0311_finished_approved/run_final_approved/OUTCAR
196,0.375,-12.07422240740904,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0312_finished_approved/run_final_approved/OUTCAR
197,0.375,-2.141460185185906,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0313_finished_approved/run_final_approved/OUTCAR
198,0.375,-20.291897592592797,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0314_finished_approved/run_final_approved/OUTCAR
199,0.375,-21.046562407408206,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0315_finished_approved/run_final_approved/OUTCAR
200,0.375,-1.043455000000306,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0316_finished_approved/run_final_approved/OUTCAR
201,0.375,-14.203118333334167,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0317_finished_approved/run_final_approved/OUTCAR
202,0.375,-20.471730185185514,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0318_finished_approved/run_final_approved/OUTCAR
203,0.375,-22.32628796296286,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0319_finished_approved/run_final_approved/OUTCAR
204,0.375,-22.29961462963051,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0320_finished_approved/run_final_approved/OUTCAR
205,0.25,-7.493303846152125,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0322_finished_approved/run_final_approved/OUTCAR
206,0.25,-7.558411538459845,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0323_finished_approved/run_final_approved/OUTCAR
207,0.25,6.169932692308486,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0324_finished_approved/run_final_approved/OUTCAR
208,0.25,-7.828655769230863,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0325_finished_approved/run_final_approved/OUTCAR
209,0.25,-7.624556923076398,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0326_finished_approved/run_final_approved/OUTCAR
210,0.125,-1.3765069999999469,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0327_finished_approved/run_final_approved/OUTCAR
211,0.125,-1.3869633999991038,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0328_finished_approved/run_final_approved/OUTCAR
212,0.875,-1.9556466129037449,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0329_finished_approved/run_final_approved/OUTCAR
213,0.875,-3.743185967742132,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0330_finished_approved/run_final_approved/OUTCAR
214,0.75,-4.237325333333786,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0331_finished_approved/run_final_approved/OUTCAR
215,0.75,-6.148664666668442,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0332_finished_approved/run_final_approved/OUTCAR
216,0.75,-4.320681666668236,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0333_finished_approved/run_final_approved/OUTCAR
217,0.75,-10.159910333333737,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0334_finished_approved/run_final_approved/OUTCAR
218,0.625,-14.402204310345786,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0336_finished_approved/run_final_approved/OUTCAR
219,0.625,-5.568960172414093,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0337_finished_approved/run_final_approved/OUTCAR
